UUID,ANONYMOUS_CUSTOMER_ID,APIINITIATED,TS,MODEL,COMPLETION_TOKENS,PROMPT_TOKEN,EMAIL
msg_016vUzF8T8Q9UGEqK2R2oDWv,,false,2025-05-16 16:33:19.705,claude-3-7-sonnet-latest,293,28,1e9b81f5253eed47efcf6c60301bd936
nuHyYsz-66dFFu-940c55b02f7d19ef,,false,2025-05-16 16:33:19.705,coder,41,314,1e9b81f5253eed47efcf6c60301bd936
nuHyc2n-66dFFu-940c55f28e7526ee,,false,2025-05-16 16:33:19.705,coder,399,370,1e9b81f5253eed47efcf6c60301bd936
nuHyoc6-66dFFu-940c56e60e5a0abb,,false,2025-05-16 16:33:19.705,coder,459,789,1e9b81f5253eed47efcf6c60301bd936
nuHzFiL-66dFFu-940c590aee75d96e,,false,2025-05-16 16:33:19.705,coder,1320,1283,1e9b81f5253eed47efcf6c60301bd936
nuJ18bh-z1gNr-940c5d38c9d80abb,,false,2025-05-16 16:33:19.705,arcee-maestro,3527,3530,1e9b81f5253eed47efcf6c60301bd936
chatcmpl-aebaba747a8b423ab794643aa5a396c0,,false,2025-05-16 16:33:19.705,virtuoso-small,878,77,1e9b81f5253eed47efcf6c60301bd936
chatcmpl-e898b82bcc184e7fb4106646a9e0b4bf,,true,2025-05-16 17:09:00.079,virtuoso-small,6,39646,1e9b81f5253eed47efcf6c60301bd936
nuJ469w-66dFFu-940c6b4fbfdc3524,,true,2025-05-16 16:58:21.463,coder,107,16783,1e9b81f5253eed47efcf6c60301bd936
nuJBMPN-66dFFu-940c8de808670abb,,true,2025-05-16 17:21:58.331,virtuoso-large,123,912,1e9b81f5253eed47efcf6c60301bd936
nuHvozb-66dFFu-940c48a3ae8819ef,,true,2025-05-16 16:34:42.780,virtuoso-large,224,1277,1e9b81f5253eed47efcf6c60301bd936
nuJ49jM-66dFFu-940c6b9aeaf80d7f,,true,2025-05-16 16:58:33.869,coder,110,21223,1e9b81f5253eed47efcf6c60301bd936
nuHyFvY-66dFFu-940c544b2df126ee,,true,2025-05-16 16:42:39.177,coder,147,15019,1e9b81f5253eed47efcf6c60301bd936
nuJ4CGS-66dFFu-940c6bd01d7a26ee,,true,2025-05-16 16:58:42.144,coder,78,22433,1e9b81f5253eed47efcf6c60301bd936
chatcmpl-374e2a60a01641298dc8118e1569208a,,true,2025-05-16 17:09:29.593,virtuoso-small,150,43060,1e9b81f5253eed47efcf6c60301bd936
nuJBT6f-66dFFu-940c8e604e1d0d7f,,true,2025-05-16 17:22:17.377,virtuoso-large,109,904,1e9b81f5253eed47efcf6c60301bd936
nuJ4H5P-66dFFu-940c6c356f5d26ee,,true,2025-05-16 16:59:26.479,coder,2535,24451,1e9b81f5253eed47efcf6c60301bd936
chatcmpl-BZ2DGc55hQ5xX9Q6a4GTjBKleehda,,true,2025-05-19 21:21:48.123,gpt-4.1,1332,88562,777e8ffbcca603ef947ec42c6bab21f3
chatcmpl-BZ2neUPLf9iiv71ekcCRFV4Nmw0gS,,true,2025-05-19 21:59:09.850,gpt-4.1,407,55794,777e8ffbcca603ef947ec42c6bab21f3
chatcmpl-BZ0h533UPbk7MPMvj9AvEOtQgVEXJ,,true,2025-05-19 19:44:14.992,gpt-4.1,301,3876,7e442692711c2f15b76135cb8cd7be58
chatcmpl-BYzotrb74cwcRYPN32WisKVKqT2PR,,true,2025-05-19 18:48:11.477,gpt-4.1,70,76150,777e8ffbcca603ef947ec42c6bab21f3
chatcmpl-BZ0bD9jL6Yl41YBjk3XejDMmD4Ijp,,true,2025-05-19 19:38:12.035,gpt-4.1,375,3359,7e442692711c2f15b76135cb8cd7be58
chatcmpl-BZ0npObkKD9Upq9k9608hkTBUXc1z,,true,2025-05-19 19:51:11.867,gpt-4.1,395,4079,7e442692711c2f15b76135cb8cd7be58
chatcmpl-BZ26k0DqqxLrDBEw0PWp9XbeBUXIj,,true,2025-05-19 21:14:45.854,gpt-4.1,172,83642,777e8ffbcca603ef947ec42c6bab21f3
chatcmpl-BPJTrjXlTkJxoYdp73Rg27vSCmBv5,,true,2025-04-23 01:46:28.726,chatgpt-4o-latest,567,5000,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-684e2870af8a40f3beaf8d067fa88a18,,true,2025-04-24 19:59:14.809,virtuoso-small,111,60869,1e9b81f5253eed47efcf6c60301bd936
nqKpWbQ-6UHjtw-9313f1da1cf6d287,,true,2025-04-16 13:14:18.780,virtuoso-large,173,4785,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BTfIU12txfwp6zMTV8CvTkfY2HjmN,,true,2025-05-05 01:52:46.878,gpt-4.1,677,5722,76bb406ad24610d3bac16af46a1a0ec2
nrez93C-66dFFu-936739673809cf84,,true,2025-04-26 15:48:27.355,virtuoso-large,174,3592,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BTfM6LHuguhaVK9jWeP0Vgh1RcjGZ,,true,2025-05-05 01:56:29.897,gpt-4.1,633,5584,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPKuX9eEOIhH5jkTZOCpAgXYo3Ql7,,true,2025-04-23 03:18:06.715,chatgpt-4o-latest,466,5153,76bb406ad24610d3bac16af46a1a0ec2
msg_01RHbGBdG4HrFGgSqQvYx2XZ,,true,2025-04-24 13:17:08.695,claude-3-7-sonnet-latest,216,777,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BMhWfjKo27DZ5eBjjaSvio874oNJp,,true,2025-04-15 20:50:32.106,chatgpt-4o-latest,114,70686,e96b0abe95670e6241425c0f8065586c
nrtUENe-66dFFu-9375c6e04bbb258a,,true,2025-04-28 10:11:43.985,virtuoso-large,154,25292,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01A1ix6ERkN7AKmq5sk569xM,,true,2025-04-28 11:18:02.544,claude-3-7-sonnet-latest,215,758,31d7157a35f48f9f64ffbc0d51c5a11b
msg_012F514ELqxmJG6n4hmPWG3V,,true,2025-04-28 11:24:14.763,claude-3-7-sonnet-latest,210,2943,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01T2oLt7zog5jWmzzDyZCzMs,,true,2025-04-15 12:59:52.442,claude-3-7-sonnet-latest,28,140,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BMiVLGfyYR82aptbA8yhalTicreen,,true,2025-04-15 21:53:13.242,chatgpt-4o-latest,119,82108,1e9b81f5253eed47efcf6c60301bd936
chatcmpl-BQ5IV7OlXWRZy1xNbkABMXjXqcsLc,,true,2025-04-25 04:50:05.369,gpt-4.1,678,5714,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR1z9H4h1fcPhIp2trmlSvwfErccg,,true,2025-04-27 19:30:00.377,gpt-4.1,502,4704,76bb406ad24610d3bac16af46a1a0ec2
nrYYazJ-z1gNr-936045feae3f19ef,,true,2025-04-25 19:33:42.664,blitz,171,6899,31d7157a35f48f9f64ffbc0d51c5a11b
msg_012u3SWxs5dJSiaR5vwBuoQV,,true,2025-04-25 01:50:29.792,claude-3-7-sonnet-latest,182,602,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-f01edf57641f45c480a8aa14064e9292,,true,2025-04-24 18:00:38.660,virtuoso-small,1397,15385,1e9b81f5253eed47efcf6c60301bd936
msg_018nuVrpcGVZgRSDvXTRSzmT,,true,2025-04-16 13:37:33.139,claude-3-7-sonnet-latest,246,789,31d7157a35f48f9f64ffbc0d51c5a11b
nqixKvD-6UHjtw-932ce98fccf6fad4,,true,2025-04-19 13:57:44.091,virtuoso-large,208,9876,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPI79R2fnqdrhSVm1PlqxhoDjONnY,,true,2025-04-23 00:18:54.167,chatgpt-4o-latest,299,3931,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BMkvTnHnuHhy0KYSTzArw9Spe17z1,,true,2025-04-16 00:28:27.482,chatgpt-4o-latest,750,5759,76bb406ad24610d3bac16af46a1a0ec2
nrEjZC4-6UHjtw-934d0d2ce8b4cf66,,true,2025-04-23 11:34:28.541,virtuoso-large,337,813,31d7157a35f48f9f64ffbc0d51c5a11b
nrVvu7G-z1gNr-935d736e7e31cf7b,,true,2025-04-25 11:20:26.554,blitz,198,297,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR2Et5Z6jhYfvVm0J1FZz85eClM5l,,true,2025-04-27 19:46:17.875,gpt-4.1,532,5099,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPL0IydF3pzw1GXxLh2vI5gUfGb4i,,true,2025-04-23 03:24:07.366,chatgpt-4o-latest,521,5020,76bb406ad24610d3bac16af46a1a0ec2
msg_014Tozr65TninesdjLkBLZRJ,,true,2025-04-24 21:33:29.396,claude-3-7-sonnet-latest,225,768,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BTfHfmgidKTaYBOP0XzWppmi4u1GS,,true,2025-05-05 01:51:59.276,gpt-4.1,659,5549,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPhd8YAtFSCqebC98LWV1iTS7qdYj,,true,2025-04-24 03:33:50.389,gpt-4.1,587,5127,76bb406ad24610d3bac16af46a1a0ec2
nqELqPF-6UHjtw-930e089c4fbaf510,,true,2025-04-15 20:01:13.892,virtuoso-large,3,1674,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPJ8spFhxDxh0jkR5iXi7PQa2j8fI,,true,2025-04-23 01:24:48.411,chatgpt-4o-latest,545,5351,76bb406ad24610d3bac16af46a1a0ec2
nrgHQj5-z1gNr-93689ff31ff8cf46,,true,2025-04-26 19:53:12.746,blitz,143,521,31d7157a35f48f9f64ffbc0d51c5a11b
nqDtEvQ-6UHjtw-930d89ee0ebd0abb,,true,2025-04-15 18:34:47.202,virtuoso-large,153,2542,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR08vCBcuRMiYrnhjROz5RaFlnVNI,,true,2025-04-27 17:31:59.002,gpt-4.1,289,3583,76bb406ad24610d3bac16af46a1a0ec2
msg_01BC5H2U8fAU7V8BBS5KngLm,,true,2025-04-24 16:58:28.424,claude-3-7-sonnet-latest,227,775,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01QLt2LtJHP6K98Rjz24UVHz,,true,2025-04-15 20:02:26.471,claude-3-7-sonnet-latest,217,760,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPL1tNDDRUx5li2IGgsGf3H6mxQnh,,true,2025-04-23 03:25:40.697,chatgpt-4o-latest,274,4263,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPKtxqRha2mX3Ra3lASdgI7gxv6lO,,true,2025-04-23 03:17:31.596,chatgpt-4o-latest,469,5015,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPDCCf7bwZPXkxxgqvXOCLCMcrFKJ,,true,2025-04-22 19:03:52.866,chatgpt-4o-latest,739,5997,76bb406ad24610d3bac16af46a1a0ec2
msg_01DwDtJfh8MeobKbdBUHkVW1,,true,2025-04-18 20:00:31.026,claude-3-7-sonnet-latest,206,749,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BQ7B5qyWiznKnYovFgIedy5aJEPuJ,,true,2025-04-25 06:50:30.332,gpt-4.1,540,4902,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPHOFR32zxECIo6nncpa9KpBnL8u7,,true,2025-04-22 23:32:58.025,chatgpt-4o-latest,2884,1972,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BQjt9Y6ssh1QO65F88XdUQRSmMLwS,,true,2025-04-27 00:10:30.724,gpt-4.1,465,4788,76bb406ad24610d3bac16af46a1a0ec2
nr8NhWM-6UHjtw-93463022daa86bf7,,true,2025-04-22 15:34:55.333,virtuoso-large,3,461,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR3RM7UNOaa5QaChFSFzELrtY9CNG,,true,2025-04-27 21:03:10.783,gpt-4.1,571,5176,76bb406ad24610d3bac16af46a1a0ec2
msg_014bZw7hjvFMJ7SE68dfVSY8,,true,2025-04-22 15:50:28.696,claude-3-7-sonnet-latest,255,12409,31d7157a35f48f9f64ffbc0d51c5a11b
nqMVDhv-6UHjtw-9315be85ee4fcf7b,,true,2025-04-16 18:28:47.810,virtuoso-large,158,4870,31d7157a35f48f9f64ffbc0d51c5a11b
nqKu28X-6UHjtw-931407549a77cb43,,true,2025-04-16 13:29:01.654,virtuoso-large,384,5439,31d7157a35f48f9f64ffbc0d51c5a11b
nrn4bUL-66dFFu-936edc993ce390ce,,true,2025-04-27 14:03:11.340,virtuoso-large,119,253,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01RF9udd5nCVDcQsW2QQPMRG,,true,2025-04-16 12:13:21.643,claude-3-7-sonnet-latest,206,7906,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPKfI5jomL1oryvX36kfAHmdui77Q,,true,2025-04-23 03:02:22.283,chatgpt-4o-latest,379,4654,76bb406ad24610d3bac16af46a1a0ec2
msg_01QjMyaaxWc82LrepDetYftq,,true,2025-04-22 20:31:56.824,claude-3-7-sonnet-latest,260,803,31d7157a35f48f9f64ffbc0d51c5a11b
nrFM22s-6UHjtw-934db61a1cbecf66,,true,2025-04-23 13:29:43.347,virtuoso-large,33,151,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BQlS4AXTD2ri3wnjRwozyesQuMX4K,,true,2025-04-27 01:50:37.166,gpt-4.1,289,3857,76bb406ad24610d3bac16af46a1a0ec2
nr82zwG-6UHjtw-9345d24c2d2ff43c,,true,2025-04-22 14:30:51.727,virtuoso-large,3,636,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BMzuIThp544bMPYJum6ZJNx0kzyBL,,true,2025-04-16 16:28:07.364,chatgpt-4o-latest,125,46468,1e9b81f5253eed47efcf6c60301bd936
nrFzjdG-6UHjtw-934e69c42e3bcf5e,,true,2025-04-23 15:32:23.867,virtuoso-large,136,265,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPBsWi36geTgwomR9z93lwBuwlYkA,,true,2025-04-22 17:39:29.628,chatgpt-4o-latest,607,5601,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPhUseL6NLjnUYkm1Qr5Oo9btLZl3,,true,2025-04-24 03:25:18.637,gpt-4.1,529,4853,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPhL8PnX7Z55kdOJKi9gnrmfZymcH,,true,2025-04-24 03:15:15.029,gpt-4.1,556,4894,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPI9XqnibAFaKV6FQNOwja4FGuZxa,,true,2025-04-23 00:21:22.292,chatgpt-4o-latest,287,3801,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BQlTBR3Egf0YffJUrSygNwuxB61Ro,,true,2025-04-27 01:51:53.729,gpt-4.1,648,5598,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR6uuMh7pPs1XUpsCsst1abkh9SjW,,true,2025-04-28 00:45:56.880,gpt-4.1,532,5082,76bb406ad24610d3bac16af46a1a0ec2
msg_01PzjUNN2nine4UrNXHLemQG,,true,2025-04-24 15:40:10.775,claude-3-7-sonnet-latest,257,805,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01UaMw1fWfmsVsqbWHXsPnsw,,true,2025-04-25 22:46:11.760,claude-3-7-sonnet-latest,219,762,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BORhR85790NEKED7cjde0DLzWAwl4,,true,2025-04-20 16:20:50.864,chatgpt-4o-latest,140,261,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPI3aiUMSqf8zJv5A7oevfb35iL0p,,true,2025-04-23 00:15:16.486,chatgpt-4o-latest,524,5102,76bb406ad24610d3bac16af46a1a0ec2
nqLiFkr-6UHjtw-9314e855bdb818aa,,true,2025-04-16 16:02:34.522,virtuoso-large,159,1310,31d7157a35f48f9f64ffbc0d51c5a11b
nrWtXUg-66dFFu-935e7c698a466bf7,,true,2025-04-25 14:21:20.055,virtuoso-large,150,6636,31d7157a35f48f9f64ffbc0d51c5a11b
nrXN8nK-66dFFu-935effec4a82cc36,,true,2025-04-25 15:51:05.168,virtuoso-large,35,144,31d7157a35f48f9f64ffbc0d51c5a11b
nrhKgXZ-66dFFu-9369bf0deb9a3e6e,,true,2025-04-26 23:09:12.312,virtuoso-large,94,217,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR2EVQ6N42ytxztGMXbIdWG519qpq,,true,2025-04-27 19:45:48.093,gpt-4.1,533,5106,76bb406ad24610d3bac16af46a1a0ec2
msg_01Ds3Q4cs5GDEZ3UB9rKgFgY,,true,2025-04-24 12:46:49.316,claude-3-7-sonnet-latest,196,739,31d7157a35f48f9f64ffbc0d51c5a11b
nrXPnuN-z1gNr-935f07d1fc6fcf3a,,true,2025-04-25 15:56:29.971,blitz,160,5303,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPKbrNIocKbZIm8GU9nWETsWduR4E,,true,2025-04-23 02:58:49.993,chatgpt-4o-latest,536,5246,76bb406ad24610d3bac16af46a1a0ec2
msg_014UuvjY2tt4yAkQRuosd4Ry,,true,2025-04-24 22:50:16.140,claude-3-7-sonnet-latest,287,830,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR70uSumoN7DElIA93ovUSk5GcC0c,,true,2025-04-28 00:53:25.264,gpt-4.1,6634,5813,76bb406ad24610d3bac16af46a1a0ec2
nqV5HGt-6UHjtw-931deebef8f1a9c0,,true,2025-04-17 18:19:49.464,virtuoso-large,175,8044,31d7157a35f48f9f64ffbc0d51c5a11b
msg_017mPwRTLJFJL12pu7cZj7Bq,,true,2025-04-25 00:19:17.638,claude-3-7-sonnet-latest,246,794,31d7157a35f48f9f64ffbc0d51c5a11b
nqVNXpk-z1gNr-931e40eb0d6ccf3e,,true,2025-04-17 19:15:55.329,blitz,164,19952,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR99my1LT3FfFEegLC4kRt60q4m3I,,true,2025-04-28 03:09:24.100,gpt-4.1,650,5571,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR780jqUJKFyto5l8W71dUf0woodL,,true,2025-04-28 00:59:25.636,gpt-4.1,668,5529,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BP7QcJd23qxg6tyJ7IQXfwOJQ75Id,,true,2025-04-22 12:54:17.633,chatgpt-4o-latest,295,3835,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPKY1TBnzaN5h56OdoItFqe0g9oe8,,true,2025-04-23 02:54:53.039,chatgpt-4o-latest,557,5160,76bb406ad24610d3bac16af46a1a0ec2
nrenCbZ-66dFFu-93670088aa2bcf67,,true,2025-04-26 15:09:38.533,virtuoso-large,229,354,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPBrs0BDIzjVG9GU4oqiDuSGQ1UKJ,,true,2025-04-22 17:38:51.433,chatgpt-4o-latest,534,5478,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR2Ndnam8Txh4qvgyuRdPppQuq0dx,,true,2025-04-27 19:55:27.808,gpt-4.1,660,5624,76bb406ad24610d3bac16af46a1a0ec2
nqrt1JJ-z1gNr-9335773b085cd287,,true,2025-04-20 14:52:31.815,blitz,172,18993,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR2ZADvlCJlaETa6lF4D5Iigvp6Yt,,true,2025-04-27 20:08:37.400,gpt-4.1,9224,9623,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPiSiltITK9dgYA8J3ZakWtEQPF7E,,true,2025-04-24 04:27:04.394,gpt-4.1,492,4903,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPJW4jeEXYZclazL040q6CwzBnAK4,,true,2025-04-23 01:48:47.883,chatgpt-4o-latest,550,5014,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-cc4435315d0f4d5d8f40809a0bb435d8,,true,2025-04-24 20:11:02.250,virtuoso-small,163,80570,1e9b81f5253eed47efcf6c60301bd936
chatcmpl-BPDXJtJZ78ymRMup0VBl9akgJioqh,,true,2025-04-22 19:25:40.088,chatgpt-4o-latest,525,4858,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR9aZ9dOm84Alf7IkDsxjI06xTnzi,,true,2025-04-28 03:37:02.258,gpt-4.1,409,4237,76bb406ad24610d3bac16af46a1a0ec2
msg_01UL2hJznLqUMxRPaskprUmy,,true,2025-04-22 18:25:38.937,claude-3-7-sonnet-latest,281,824,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPHXtsxhfEIEVwCXv5lTNSZhHabHQ,,true,2025-04-22 23:42:31.239,chatgpt-4o-latest,697,6023,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPKhVPK6BKVv8lTOpemqrrBlZGoQF,,true,2025-04-23 03:04:41.435,chatgpt-4o-latest,765,6062,76bb406ad24610d3bac16af46a1a0ec2
nr7wRRR-z1gNr-9345b7b98e89cf62,,true,2025-04-22 14:12:44.819,virtuoso-medium,77,114,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-8525db084ff549b2be869a992973d366,,true,2025-04-24 19:33:06.783,virtuoso-small,82,84953,1e9b81f5253eed47efcf6c60301bd936
chatcmpl-BR2boLsfyTTvGw9vtcdwpvPfDyDSz,,true,2025-04-27 20:09:50.449,gpt-4.1,271,3865,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPEyJqehA62QehrKStiucsVXFeDVI,,true,2025-04-22 20:57:34.219,chatgpt-4o-latest,266,3603,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BMgs97W1tl14ufLdtmkf21EwneD07,,true,2025-04-15 20:08:39.983,chatgpt-4o-latest,99,69316,e96b0abe95670e6241425c0f8065586c
nqU3Cro-6UHjtw-931cd093296cfec2,,true,2025-04-17 15:04:28.774,virtuoso-large,234,8326,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BMhMPgoRW7N4Am71Vr8kRHKb6X7bZ,,true,2025-04-15 20:39:55.434,chatgpt-4o-latest,101,44092,e96b0abe95670e6241425c0f8065586c
msg_01GCE4vJn7bPXUghdE2YetoT,,true,2025-04-15 18:27:40.975,claude-3-7-sonnet-latest,224,787,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01AEC2mTNwUyqM31NiuAvXqv,,true,2025-04-24 14:35:17.720,claude-3-7-sonnet-latest,271,814,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR71A3y7JzhKU5mEXn0aGGh7fOvg2,,true,2025-04-28 00:52:22.446,gpt-4.1,516,4665,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR70HqW2qdmFH9DNK4YzLRHJFEyjZ,,true,2025-04-28 00:51:26.255,gpt-4.1,481,4721,76bb406ad24610d3bac16af46a1a0ec2
nrYVyXk-66dFFu-9360398dce3e8cbe,,true,2025-04-25 19:25:13.596,virtuoso-large,180,8018,31d7157a35f48f9f64ffbc0d51c5a11b
nrZa6jW-66dFFu-9361617b7a528cbe,,true,2025-04-25 22:47:17.251,virtuoso-large,401,877,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01TrEm3B2MmVk57nPaAbKuTm,,true,2025-04-24 14:35:20.815,claude-3-7-sonnet-latest,241,784,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BRI4fEDjoqzeBxu2EvVYHkhfFmMNg,,true,2025-04-28 12:40:42.545,gpt-4.1,491,408,76bb406ad24610d3bac16af46a1a0ec2
nqDsWr2-6UHjtw-930d86796f5619ef,,true,2025-04-15 18:32:25.156,virtuoso-large,120,231,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BPiV3N8LfxCi9mT4Upn7A0sRO44k7,,true,2025-04-24 04:29:31.317,gpt-4.1,531,4683,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BTCxMaKojMevEqqyneS6nuYHwKQ9a,,true,2025-05-03 19:37:02.943,gpt-4.1,322,3810,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR8yOen7O6KtzR86rfKpnBxPcOJf3,,true,2025-04-28 02:57:38.567,gpt-4.1,524,4888,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPC3DAXveCLmfEmHcYqLRxgE59ULO,,true,2025-04-22 17:50:29.344,chatgpt-4o-latest,297,4017,76bb406ad24610d3bac16af46a1a0ec2
nqEpA6K-6UHjtw-930e8ac2c93fcc36,,true,2025-04-15 21:30:11.154,virtuoso-large,429,4595,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01LccdpWcW8QRDcsiBpYZy6f,,true,2025-04-21 20:11:17.236,claude-3-7-sonnet-latest,208,756,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR7CDUMTBrkn1VThZDJh8bqHIaTrd,,true,2025-04-28 01:03:55.305,gpt-4.1,661,5621,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPKydQAWGJHL0yvlFD3KjjPvoZvbe,,true,2025-04-23 03:22:22.114,chatgpt-4o-latest,532,4924,76bb406ad24610d3bac16af46a1a0ec2
nrpMdhm-66dFFu-937156535ba8f510,,true,2025-04-27 21:15:48.170,virtuoso-large,75,191,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BQjpO0tjHfmasEQ48AcjRGHLhAefK,,true,2025-04-27 00:06:41.052,gpt-4.1,511,5146,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BPHTQrL2TVEjzG8dmwpk3h9OlBcOs,,true,2025-04-22 23:37:54.089,chatgpt-4o-latest,537,5266,76bb406ad24610d3bac16af46a1a0ec2
nruMr1r-66dFFu-9376bcbe4ca8cf67,,true,2025-04-28 12:59:32.725,virtuoso-large,126,220,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BR2ytYw911YFIcz48cKezIsHNjBq3,,true,2025-04-27 20:33:43.557,gpt-4.1,457,4969,76bb406ad24610d3bac16af46a1a0ec2
nqDrm7G-6UHjtw-930d82e1bce80abb,,true,2025-04-15 18:29:59.312,virtuoso-large,169,10819,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BP7ZApGbX4mJohDVgLisBHJF14OrU,,true,2025-04-22 13:03:10.224,chatgpt-4o-latest,388,3962,76bb406ad24610d3bac16af46a1a0ec2
nqTuzAq-6UHjtw-931cae2ffbfccb43,,true,2025-04-17 14:40:57.743,virtuoso-large,87,195,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BQlNt8HxQdGp6HYjgBF1epbdjNRQP,,true,2025-04-27 01:46:29.308,gpt-4.1,670,5685,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR1y5vAxOOfOrsrVYbVnNQPQMgizE,,true,2025-04-27 19:28:50.925,gpt-4.1,476,4655,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BR3ZOEfy9CN91dHc5i4QqZDQDw3uZ,,true,2025-04-27 21:11:59.376,gpt-4.1,708,6075,76bb406ad24610d3bac16af46a1a0ec2
chatcmpl-BMhhTAUdy55V2p1DPOWCNbFYckrTW,,true,2025-04-15 21:01:41.936,chatgpt-4o-latest,134,96442,e96b0abe95670e6241425c0f8065586c
msg_01NXqLX3UaAp1vkL9PXRoiLt,,true,2025-04-17 16:46:35.961,claude-3-7-sonnet-latest,232,780,31d7157a35f48f9f64ffbc0d51c5a11b
msg_01Htdy4mxnFLy2nUCdmrBb7K,,true,2025-04-24 14:34:22.032,claude-3-7-sonnet-latest,362,17848,31d7157a35f48f9f64ffbc0d51c5a11b
chatcmpl-BQQvnFHRhtJUIFG1qyboVdR0SvKca,,true,2025-04-26 03:55:56.019,gpt-4.1,268,3775,76bb406ad24610d3bac16af46a1a0ec2
